customerID,Churn,InternetService,StreamingTV,tenure,Contract,MonthlyCharges
3990-QYKBE,Yes,Fiber optic,Yes,37,Month-to-month,92.5
0248-PGHBZ,No,Fiber optic,Yes,67,Two year,92.45
8580-QVLOC,Yes,DSL,Yes,72,Two year,92.45
9589-ABEPT,No,Fiber optic,Yes,69,Two year,92.45
2167-FQSTQ,No,DSL,Yes,72,Two year,92.4
3466-RITXD,No,Fiber optic,Yes,26,Month-to-month,92.4
3348-CFRNX,Yes,Fiber optic,Yes,28,Month-to-month,92.35
9480-BQJEI,No,Fiber optic,No,62,One year,92.3
3967-KXAPS,No,DSL,Yes,72,Two year,92.3
8417-GSODA,No,Fiber optic,Yes,28,One year,92.2
1568-LJSZU,No,DSL,Yes,68,Two year,92.2
2000-DHJUY,No,DSL,Yes,70,Two year,92.2
1063-DHQJF,No,Fiber optic,Yes,69,Two year,92.15
9644-KVCNC,No,Fiber optic,Yes,66,One year,92.15
4879-GZLFH,No,Fiber optic,Yes,42,Month-to-month,92.15
0516-UXRMT,No,Fiber optic,No,62,One year,92.05
3084-DOWLE,No,DSL,Yes,72,Two year,92.0
9778-OGKQZ,No,DSL,Yes,72,Two year,92.0
8752-GHJFU,No,Fiber optic,No,71,One year,92.0
2990-IAJSV,No,DSL,Yes,72,Two year,92.0
4718-WXBGI,No,DSL,Yes,72,Two year,91.95
2974-GGUXS,No,Fiber optic,Yes,36,Month-to-month,91.95
4558-FANTW,Yes,Fiber optic,Yes,17,Month-to-month,91.85
9614-RMGHA,Yes,Fiber optic,Yes,65,Month-to-month,91.85
0595-ITUDF,No,Fiber optic,No,64,Month-to-month,91.8
3717-LNXKW,No,Fiber optic,Yes,38,Month-to-month,91.7
1642-HMARX,No,DSL,Yes,68,Two year,91.7
2684-EIWEO,Yes,Fiber optic,No,30,Month-to-month,91.7
7975-JMZNT,No,DSL,Yes,66,Two year,91.7
5712-AHQNN,No,Fiber optic,Yes,43,Month-to-month,91.65
6692-UDPJC,Yes,Fiber optic,Yes,14,Month-to-month,91.65
1455-HFBXA,No,Fiber optic,No,52,Two year,91.6
3227-WLKLI,No,DSL,Yes,65,Two year,91.55
4583-PARNH,No,Fiber optic,No,16,Month-to-month,91.55
4001-TSBTV,No,Fiber optic,Yes,58,Month-to-month,91.55
0093-EXYQL,No,Fiber optic,Yes,40,Month-to-month,91.55
6745-JEFZB,No,Fiber optic,Yes,35,Month-to-month,91.5
9402-ORRAH,No,Fiber optic,Yes,15,Month-to-month,91.5
9297-EONCV,No,DSL,Yes,72,Two year,91.35
9904-EHEVJ,No,Fiber optic,Yes,32,Month-to-month,91.35
4184-VODJZ,No,Fiber optic,No,63,One year,91.35
1707-HABPF,No,Fiber optic,Yes,46,One year,91.3
7401-JIXNM,No,DSL,Yes,54,Two year,91.3
0750-EBAIU,No,Fiber optic,Yes,52,One year,91.25
3736-BLEPA,No,Fiber optic,Yes,28,One year,91.25
7579-KKLOE,No,DSL,Yes,71,Two year,91.25
5681-LLOEI,No,Fiber optic,No,43,One year,91.25
6712-OAWRH,Yes,Fiber optic,Yes,26,Month-to-month,91.25
8849-AYPTR,No,Fiber optic,Yes,33,Month-to-month,91.25
0365-TRTPY,No,Fiber optic,No,37,Month-to-month,91.2
0048-LUMLS,No,Fiber optic,Yes,37,One year,91.2
1227-UDMZR,No,DSL,Yes,72,Two year,91.15
9576-SYUHJ,No,Fiber optic,Yes,37,Month-to-month,91.15
7402-PWYJJ,No,Fiber optic,No,53,One year,91.15
8714-EUHJO,Yes,Fiber optic,No,31,Month-to-month,91.15
1195-OIYEJ,Yes,Fiber optic,Yes,13,Month-to-month,91.1
5982-PSMKW,No,DSL,Yes,23,Two year,91.1
5222-IMUKT,No,Fiber optic,Yes,32,Month-to-month,91.05
7739-LAXOG,Yes,Fiber optic,No,32,Month-to-month,91.05
2573-GYRUU,No,Fiber optic,No,48,Month-to-month,91.05
5377-NDTOU,No,DSL,Yes,71,Two year,91.05
5213-TWWJU,No,Fiber optic,No,28,Month-to-month,91.0
1379-FRVEB,No,Fiber optic,Yes,15,Month-to-month,91.0
4619-EVPHY,No,Fiber optic,Yes,20,One year,91.0
2378-HTWFW,No,Fiber optic,No,35,Month-to-month,91.0
3104-OWCGK,Yes,Fiber optic,Yes,60,One year,90.95
1971-DTCZB,No,DSL,Yes,72,Two year,90.95
7973-DZRKH,No,Fiber optic,No,66,Two year,90.95
7432-FFVAR,No,Fiber optic,No,46,One year,90.95
3569-JFODW,No,DSL,Yes,72,Two year,90.95
8563-OYMQY,No,Fiber optic,No,17,Month-to-month,90.95
8189-XRIKE,No,Fiber optic,Yes,32,Month-to-month,90.95
4373-MAVJG,Yes,Fiber optic,No,14,Month-to-month,90.9
2988-GBIVW,No,Fiber optic,No,70,Month-to-month,90.85
7481-ATQQS,Yes,Fiber optic,No,49,Month-to-month,90.85
5281-BUZGT,Yes,Fiber optic,Yes,36,Month-to-month,90.85
0112-QAWRZ,No,Fiber optic,Yes,16,Month-to-month,90.8
9172-JITSM,Yes,Fiber optic,Yes,26,Month-to-month,90.8
4377-VDHYI,No,Fiber optic,No,32,One year,90.8
5214-NLTIT,No,Fiber optic,No,72,Two year,90.8
1891-UAWWU,Yes,Fiber optic,Yes,20,Month-to-month,90.8
5727-MYATE,No,DSL,Yes,72,Two year,90.8
6258-PVZWJ,No,DSL,Yes,68,Two year,90.8
8189-HBVRW,No,Fiber optic,No,53,Month-to-month,90.8
9281-OFDMF,No,Fiber optic,No,39,Month-to-month,90.7
3771-PZOBW,No,Fiber optic,Yes,20,Month-to-month,90.7
6486-LHTMA,No,Fiber optic,Yes,31,One year,90.7
5692-ICXLW,No,Fiber optic,Yes,31,Month-to-month,90.7
9050-QLROH,Yes,Fiber optic,No,18,Month-to-month,90.7
0577-WHMEV,No,Fiber optic,No,16,Month-to-month,90.7
6794-HKIAJ,No,Fiber optic,No,62,Month-to-month,90.7
6908-VVYHM,No,Fiber optic,No,65,Month-to-month,90.65
2495-KZNFB,No,Fiber optic,No,33,Month-to-month,90.65
5198-EFNBM,No,Fiber optic,Yes,57,One year,90.65
8413-YNHNV,No,DSL,Yes,69,Two year,90.65
9386-LDCZR,No,Fiber optic,No,43,One year,90.65
8679-LZBMD,No,Fiber optic,Yes,44,One year,90.65
1951-IEYXM,No,DSL,Yes,72,Two year,90.6
2911-IJORQ,No,DSL,Yes,37,One year,90.6
4325-NFSKC,Yes,Fiber optic,Yes,19,Month-to-month,90.6
0376-YMCJC,Yes,Fiber optic,Yes,23,Month-to-month,90.6
6481-OGDOO,Yes,Fiber optic,No,67,One year,90.6
1897-OKVMW,No,DSL,Yes,64,Two year,90.6
1020-JPQOW,No,Fiber optic,No,56,Month-to-month,90.55
3508-VLHCZ,No,DSL,Yes,71,Two year,90.55
7979-CORPM,Yes,Fiber optic,Yes,24,Month-to-month,90.55
8646-JCOMS,No,Fiber optic,No,66,One year,90.55
7398-HPYZQ,No,DSL,Yes,71,Two year,90.55
5325-UWTWJ,No,Fiber optic,No,31,Month-to-month,90.55
7156-MHUGY,Yes,Fiber optic,Yes,13,Month-to-month,90.5
6284-AHOOQ,Yes,Fiber optic,Yes,22,Month-to-month,90.5
9224-VTYID,No,DSL,Yes,47,Two year,90.5
6741-EGCBI,No,Fiber optic,No,30,Month-to-month,90.5
4918-FYJNT,No,Fiber optic,No,55,Month-to-month,90.45
9548-ZMVTX,No,Fiber optic,No,72,Two year,90.45
1236-WFCDV,Yes,Fiber optic,Yes,14,Month-to-month,90.45
6507-ZJSUR,No,Fiber optic,Yes,23,Month-to-month,90.45
7820-ZYGNY,No,Fiber optic,No,63,One year,90.45
0016-QLJIS,No,DSL,Yes,65,Two year,90.45
5414-OFQCB,No,Fiber optic,Yes,57,Two year,90.45
1174-FGIFN,No,Fiber optic,No,28,One year,90.45
4607-CHPCA,Yes,Fiber optic,Yes,25,One year,90.4
8496-DMZUK,No,Fiber optic,No,30,One year,90.4
7449-HVPIV,No,Fiber optic,Yes,55,Month-to-month,90.4
5131-PONJI,No,Fiber optic,Yes,49,Month-to-month,90.4
8782-LKFPK,No,Fiber optic,No,44,Month-to-month,90.4
0795-LAFGP,No,DSL,Yes,71,Two year,90.4
9469-WEJBT,No,Fiber optic,No,37,Month-to-month,90.35
4873-ILOLJ,Yes,Fiber optic,Yes,24,Month-to-month,90.35
5684-FJVYR,No,Fiber optic,No,72,Two year,90.35
5248-KWLAR,No,DSL,Yes,71,Two year,90.35
1710-RCXUS,No,Fiber optic,No,51,One year,90.35
0730-BGQGF,No,DSL,Yes,71,Two year,90.3
9348-ROUAI,No,DSL,Yes,59,Two year,90.3
6032-KRXXO,Yes,Fiber optic,Yes,30,Month-to-month,90.25
5248-YGIJN,No,DSL,Yes,72,Two year,90.25
5504-WSIUR,No,Fiber optic,No,70,One year,90.25
8012-SOUDQ,No,Fiber optic,Yes,43,Month-to-month,90.25
4423-JWZJN,No,Fiber optic,No,64,One year,90.25
8871-JLMHM,No,Fiber optic,No,68,Two year,90.2
9170-CCKOU,Yes,Fiber optic,No,17,Month-to-month,90.2
6319-IEJWJ,Yes,Fiber optic,Yes,20,Month-to-month,90.2
1173-NOEYG,No,Fiber optic,No,27,Month-to-month,90.15
9691-HKOVS,No,DSL,Yes,55,One year,90.15
9921-QFQUL,No,Fiber optic,No,23,Month-to-month,90.15
5913-INRQV,No,Fiber optic,Yes,34,One year,90.15
9419-IPPBE,No,Fiber optic,No,51,One year,90.15
5248-RPYWW,No,DSL,Yes,72,Two year,90.15
6122-LJADA,No,DSL,Yes,70,Two year,90.15
0431-APWVY,Yes,Fiber optic,Yes,28,One year,90.1
6893-ODYYE,No,Fiber optic,No,50,One year,90.1
7016-NVRIC,No,Fiber optic,No,29,One year,90.1
0975-UYDTX,No,DSL,Yes,26,One year,90.1
9524-EGPJC,Yes,Fiber optic,No,18,Month-to-month,90.1
2400-XIWIO,No,DSL,Yes,71,Two year,90.1
3154-CFSZG,No,Fiber optic,No,47,Month-to-month,90.05
8405-IGQFX,No,Fiber optic,Yes,63,One year,90.05
2977-CEBSX,No,DSL,Yes,66,Two year,90.05
3161-GETRM,No,Fiber optic,No,34,Month-to-month,90.05
0634-SZPQA,Yes,Fiber optic,Yes,23,Month-to-month,90.05
4183-MYFRB,No,Fiber optic,No,21,Month-to-month,90.05
6267-DCFFZ,No,Fiber optic,Yes,30,Month-to-month,90.05
4554-YGZIH,Yes,Fiber optic,No,49,Month-to-month,90.05
1568-BEKZM,No,DSL,Yes,70,Two year,90.05
8058-DMYRU,No,Fiber optic,No,54,Month-to-month,90.05
9492-TOKRI,Yes,Fiber optic,Yes,18,Month-to-month,90.0
2207-QPJED,No,Fiber optic,Yes,37,Month-to-month,90.0
7270-BDIOA,Yes,Fiber optic,Yes,22,Month-to-month,90.0
2322-VCZHZ,No,Fiber optic,No,23,Month-to-month,90.0
7691-XVTZH,No,Fiber optic,Yes,68,Two year,89.95
8182-BJDSI,Yes,Fiber optic,No,28,Month-to-month,89.95
1302-UHBDD,No,Fiber optic,Yes,20,Month-to-month,89.95
2139-FQHLM,No,Fiber optic,Yes,19,Month-to-month,89.95
9436-ZBZCT,Yes,Fiber optic,Yes,14,Month-to-month,89.95
1891-FZYSA,Yes,Fiber optic,Yes,69,Month-to-month,89.95
0839-JTCUD,No,DSL,Yes,66,Two year,89.9
3640-PHQXK,Yes,Fiber optic,No,31,Month-to-month,89.9
4674-HGNUA,No,DSL,Yes,71,Two year,89.9
4811-JBUVU,No,Fiber optic,No,30,Month-to-month,89.9
5117-ZSMHQ,No,DSL,Yes,71,Two year,89.9
1215-FIGMP,No,Fiber optic,Yes,60,Month-to-month,89.9
8751-EDEKA,No,Fiber optic,No,28,Month-to-month,89.9
5886-VLQVU,No,Fiber optic,No,35,Month-to-month,89.85
8565-CLBZW,Yes,Fiber optic,Yes,24,Month-to-month,89.85
2176-LVPNX,No,DSL,Yes,71,Two year,89.85
7529-ZDFXI,No,Fiber optic,No,57,Month-to-month,89.85
1775-KWJKQ,No,DSL,Yes,72,Two year,89.85
7682-AZNDK,No,Fiber optic,Yes,34,Month-to-month,89.85
2205-LPVGL,No,Fiber optic,No,58,One year,89.85
7503-MIOGA,No,DSL,Yes,72,Two year,89.85
6266-QHOJZ,No,Fiber optic,No,65,One year,89.85
1112-CUNAO,Yes,Fiber optic,No,15,Month-to-month,89.85
4908-XAXAY,No,Fiber optic,No,49,One year,89.85
2114-MGINA,Yes,Fiber optic,Yes,14,Month-to-month,89.8
4462-CYWMH,No,Fiber optic,No,62,Month-to-month,89.8
0058-EVZWM,No,Fiber optic,Yes,55,Month-to-month,89.8
7408-OFWXJ,No,DSL,Yes,72,Two year,89.8
4402-FTBXC,No,Fiber optic,Yes,54,Month-to-month,89.8
9526-JAWYF,Yes,Fiber optic,Yes,26,Month-to-month,89.8
8079-XRJRS,Yes,Fiber optic,No,65,One year,89.75
6917-YACBP,No,Fiber optic,No,59,Month-to-month,89.75
1754-GKYPY,No,Fiber optic,Yes,22,Month-to-month,89.75
9489-JMTTN,No,DSL,Yes,72,Two year,89.75
4701-LKOZD,No,DSL,Yes,70,Two year,89.75
5968-XQIVE,No,Fiber optic,Yes,72,One year,89.7
4137-JOPHL,No,Fiber optic,No,50,Two year,89.7
0238-WHBIQ,No,DSL,Yes,72,Two year,89.7
8922-LIEGH,Yes,Fiber optic,No,25,Month-to-month,89.7
5198-HQAEN,No,Fiber optic,Yes,35,One year,89.7
1935-IMVBB,No,Fiber optic,Yes,56,Month-to-month,89.7
6897-UUBNU,No,Fiber optic,Yes,29,Month-to-month,89.65
0725-CXOTM,No,DSL,Yes,36,One year,89.65
1670-SVOWZ,Yes,Fiber optic,No,14,Month-to-month,89.65
9470-XCCEM,No,Fiber optic,Yes,35,Month-to-month,89.65
2863-IMQDR,No,DSL,Yes,61,Two year,89.65
5922-ABDVO,Yes,Fiber optic,No,19,Month-to-month,89.65
6906-MPARY,No,Fiber optic,No,40,One year,89.6
0929-PECLO,No,Fiber optic,No,63,Month-to-month,89.6
4821-SJHJV,No,Fiber optic,Yes,32,Month-to-month,89.6
2432-TFSMK,No,Fiber optic,Yes,18,One year,89.6
6818-WOBHJ,Yes,Fiber optic,No,68,Month-to-month,89.6
3428-MMGUB,No,Fiber optic,Yes,60,Two year,89.55
7025-IWFHT,No,Fiber optic,Yes,41,One year,89.55
9831-BPFRI,Yes,Fiber optic,No,39,One year,89.55
2856-NNASM,Yes,Fiber optic,Yes,43,Month-to-month,89.55
1307-ATKGB,No,Fiber optic,No,24,Month-to-month,89.55
5666-CYCYZ,No,Fiber optic,No,24,Month-to-month,89.55
3398-GCPMU,No,DSL,Yes,72,Two year,89.55
7164-BPTUT,No,DSL,Yes,57,Two year,89.55
9742-XOKTS,No,Fiber optic,No,67,One year,89.55
9350-VLHMB,No,Fiber optic,No,67,Month-to-month,89.55
8739-WWKDU,Yes,Fiber optic,Yes,25,Month-to-month,89.5
2311-QYMUQ,Yes,Fiber optic,Yes,16,Month-to-month,89.45
8226-BXGES,No,Fiber optic,No,64,One year,89.45
0924-BJCRC,No,Fiber optic,No,60,Month-to-month,89.45
2675-OTVVJ,No,Fiber optic,Yes,31,Month-to-month,89.45
6726-NNFWD,No,Fiber optic,No,71,Two year,89.45
6900-RBKER,No,Fiber optic,No,52,Two year,89.45
6408-WHTEF,No,DSL,Yes,72,Two year,89.4
5136-GFPMB,No,Fiber optic,No,54,Month-to-month,89.4
0130-SXOUN,No,Fiber optic,No,66,Month-to-month,89.4
0829-XXPLX,No,Fiber optic,Yes,20,Month-to-month,89.4
3374-LXDEV,Yes,Fiber optic,No,13,Month-to-month,89.4
6413-XKKPU,Yes,Fiber optic,Yes,17,Month-to-month,89.4
1902-XBTFB,Yes,Fiber optic,Yes,22,Month-to-month,89.4
1187-WILMM,No,DSL,Yes,63,Two year,89.4
6668-CNMFP,No,Fiber optic,No,19,One year,89.35
6233-HXJMX,No,Fiber optic,No,45,Month-to-month,89.3
2869-ADAWR,Yes,Fiber optic,Yes,45,Month-to-month,89.3
2194-IIQOF,No,DSL,Yes,71,Two year,89.3
5898-IGSLP,No,Fiber optic,No,31,Month-to-month,89.3
1894-IGFSG,Yes,Fiber optic,Yes,22,Month-to-month,89.25
7109-CQYUZ,No,DSL,Yes,52,Two year,89.25
7030-NJVDP,No,Fiber optic,No,24,Month-to-month,89.25
5857-TYBCJ,No,Fiber optic,Yes,44,Month-to-month,89.2
2758-RNWXS,No,Fiber optic,No,35,One year,89.2
9053-EJUNL,No,Fiber optic,Yes,41,Month-to-month,89.2
2082-OJVTK,Yes,Fiber optic,No,29,Month-to-month,89.2
7251-XFOIL,No,Fiber optic,No,61,Month-to-month,89.2
1818-ESQMW,No,Fiber optic,No,27,Month-to-month,89.2
6005-OBZPH,Yes,Fiber optic,Yes,26,Month-to-month,89.15
9391-DXGGG,No,Fiber optic,No,44,One year,89.15
5575-TPIZQ,No,Fiber optic,Yes,46,Month-to-month,89.15
5419-KLXBN,Yes,Fiber optic,Yes,25,Month-to-month,89.15
1792-UXAFY,Yes,Fiber optic,Yes,17,Month-to-month,89.15
3219-JQRSL,No,DSL,Yes,72,Two year,89.1
5828-DWPIL,No,Fiber optic,No,62,Month-to-month,89.1
2685-SREOM,Yes,Fiber optic,No,25,Month-to-month,89.1
1452-KIOVK,No,Fiber optic,Yes,22,Month-to-month,89.1
1832-PEUTS,No,Fiber optic,Yes,62,Two year,89.1
1024-KPRBB,No,Fiber optic,Yes,38,One year,89.1
5626-MGTUK,No,Fiber optic,Yes,20,Month-to-month,89.1
3427-GGZZI,No,Fiber optic,No,19,Month-to-month,89.1
4154-AQUGT,Yes,Fiber optic,No,13,Month-to-month,89.05
6946-LMSQS,Yes,Fiber optic,No,25,One year,89.05
7277-OZCGZ,No,Fiber optic,No,22,Month-to-month,89.05
6369-MCAKO,No,DSL,Yes,68,Two year,89.05
1965-DDBWU,Yes,Fiber optic,No,16,Month-to-month,89.05
5997-OPVFA,No,DSL,Yes,72,Two year,89.05
9415-ZNBSX,No,DSL,Yes,70,Two year,89.0
3224-DFQNQ,No,Fiber optic,No,66,One year,89.0
7508-SMHXL,No,Fiber optic,Yes,15,Month-to-month,89.0
0611-DFXKO,Yes,Fiber optic,Yes,20,Month-to-month,89.0
6595-YGXIT,Yes,Fiber optic,Yes,25,Month-to-month,88.95
0581-MDMPW,No,Fiber optic,Yes,24,Month-to-month,88.95
9553-DLCLU,No,DSL,Yes,13,Two year,88.95
4622-YNKIJ,No,Fiber optic,Yes,33,Two year,88.95
4274-DRSQT,No,Fiber optic,Yes,66,One year,88.9
4355-CVPVS,No,Fiber optic,Yes,56,One year,88.9
8100-PNJMH,No,DSL,Yes,68,Two year,88.85
4521-YEEHE,No,Fiber optic,Yes,18,Month-to-month,88.85
4636-JGAAI,No,Fiber optic,No,34,Month-to-month,88.85
6352-GIGGQ,No,DSL,Yes,67,One year,88.8
9220-ZNKJI,No,Fiber optic,Yes,55,Two year,88.8
0311-UNPFF,Yes,Fiber optic,Yes,26,Month-to-month,88.8
1169-WCVAK,No,Fiber optic,No,19,Month-to-month,88.8
2672-TGEFF,No,Fiber optic,Yes,37,Month-to-month,88.8
9054-FOWNV,No,Fiber optic,Yes,22,Month-to-month,88.75
1658-XUHBX,No,Fiber optic,No,59,Month-to-month,88.75
6701-YVNQG,No,DSL,Yes,72,Two year,88.7
2925-VDZHY,No,DSL,Yes,72,Two year,88.7
5366-IJEQJ,Yes,Fiber optic,Yes,20,Month-to-month,88.7
9777-WJJPR,No,Fiber optic,Yes,31,Month-to-month,88.65
3654-ARMGP,No,DSL,Yes,61,Two year,88.65
5846-QFDFI,No,Fiber optic,No,33,Month-to-month,88.6
3649-JPUGY,No,DSL,Yes,72,Two year,88.6
6963-EZQEE,No,DSL,Yes,70,Two year,88.55
7873-CVMAW,No,DSL,Yes,72,Two year,88.55
9626-VFRGG,No,Fiber optic,Yes,41,Month-to-month,88.5
6087-MVHJH,Yes,Fiber optic,No,16,Month-to-month,88.45
2811-POVEX,No,Fiber optic,No,23,Month-to-month,88.45
4526-ZJJTM,No,Fiber optic,No,25,Month-to-month,88.4
7964-ZRKKG,No,Fiber optic,Yes,67,One year,88.4
6345-ULYRW,Yes,Fiber optic,No,44,One year,88.4
3143-JQEGI,Yes,Fiber optic,Yes,13,Month-to-month,88.35
9415-DPEWS,Yes,Fiber optic,Yes,18,Month-to-month,88.35
0504-HHAPI,Yes,Fiber optic,No,27,Month-to-month,88.3
0378-NHQXU,Yes,Fiber optic,Yes,17,Month-to-month,88.25
3254-YRILK,Yes,Fiber optic,Yes,19,Month-to-month,88.2
9681-KYGYB,No,Fiber optic,No,49,Month-to-month,88.2
3753-TSEMP,Yes,Fiber optic,Yes,15,Month-to-month,88.15
9688-YGXVR,No,Fiber optic,Yes,44,Month-to-month,88.15
2088-IEBAU,No,DSL,Yes,68,Two year,88.15
0123-CRBRT,No,DSL,Yes,61,Two year,88.1
3146-MSEGF,No,DSL,Yes,72,Two year,88.05
6583-QGCSI,Yes,Fiber optic,Yes,50,Month-to-month,88.05
5879-HMFFH,No,DSL,Yes,72,Two year,88.05
4178-EGMON,No,Fiber optic,No,70,Two year,88.0
8690-ZVLCL,No,DSL,Yes,68,Two year,88.0
6461-SZMCV,No,DSL,Yes,71,Two year,87.95
4660-IRIBM,No,Fiber optic,Yes,18,Month-to-month,87.9
5294-DMSFH,No,Fiber optic,Yes,29,Month-to-month,87.8
9529-OFXHY,No,Fiber optic,Yes,15,Month-to-month,87.75
7661-CPURM,No,Fiber optic,No,19,One year,87.7
7241-AJHFS,No,Fiber optic,No,32,Month-to-month,87.65
4673-KKSLS,No,Fiber optic,No,31,Month-to-month,87.6
5240-CAOYT,No,Fiber optic,No,57,Month-to-month,87.55
1142-IHLOO,No,Fiber optic,Yes,51,One year,87.55
4077-HWUYD,No,DSL,Yes,72,Two year,87.55
6711-VTNRE,Yes,Fiber optic,No,36,Month-to-month,87.55
5498-TXHLF,Yes,Fiber optic,Yes,34,Month-to-month,87.45
3092-IGHWF,Yes,Fiber optic,No,67,One year,87.4
5973-EJGDP,No,Fiber optic,No,51,Month-to-month,87.35
8707-RMEZH,No,Fiber optic,No,69,One year,87.3
1580-BMCMR,No,Fiber optic,No,19,Month-to-month,87.3
2845-HSJCY,Yes,Fiber optic,No,14,Month-to-month,87.25
6365-HITVU,No,DSL,Yes,71,Two year,87.25
6439-GTPCA,Yes,Fiber optic,No,45,Month-to-month,87.25
0178-SZBHO,No,Fiber optic,Yes,47,Month-to-month,87.2
5204-HMGYF,No,DSL,Yes,49,One year,87.2
6156-UZDLF,No,Fiber optic,No,26,One year,87.15
5980-BDHPY,No,DSL,Yes,72,Two year,87.1
7609-YBPXG,No,DSL,Yes,54,Two year,87.1
0428-IKYCP,No,Fiber optic,Yes,22,Month-to-month,87.0
0840-DCNZE,No,DSL,Yes,47,One year,86.95
4685-ERGHK,No,Fiber optic,Yes,57,One year,86.9
2885-HIJDH,No,DSL,Yes,69,Two year,86.9
0363-SVHYR,No,DSL,Yes,71,Two year,86.85
0168-XZKBB,No,Fiber optic,Yes,19,Month-to-month,86.85
0744-GKNGE,No,Fiber optic,No,64,Month-to-month,86.8
2294-SALNE,No,Fiber optic,No,23,One year,86.8
2504-DSHIH,No,Fiber optic,No,23,Month-to-month,86.8
1498-NHTLT,No,DSL,Yes,59,Two year,86.75
5686-CMAWK,No,Fiber optic,No,17,One year,86.75
7472-EQOAV,No,Fiber optic,No,71,One year,86.7
4006-HKYHO,No,DSL,Yes,63,Two year,86.7
4723-BEGSG,No,DSL,Yes,72,Two year,86.65
8404-FYDIB,No,Fiber optic,No,26,Month-to-month,86.65
0744-BIKKF,No,DSL,Yes,72,Two year,86.65
7301-ABVAD,No,DSL,Yes,72,Two year,86.6
3372-KWFBM,Yes,Fiber optic,Yes,16,Month-to-month,86.6
8060-HIWJJ,No,DSL,Yes,64,Two year,86.55
4911-BANWH,Yes,Fiber optic,Yes,31,Month-to-month,86.55
7658-UYUQS,No,Fiber optic,Yes,21,Month-to-month,86.55
2057-ZBLPD,Yes,Fiber optic,No,21,Month-to-month,86.5
3638-VBZTA,No,DSL,Yes,68,Two year,86.5
8812-ZRHFP,No,Fiber optic,No,30,One year,86.45
0141-YEAYS,No,Fiber optic,No,27,Month-to-month,86.45
3166-PNEOF,No,DSL,Yes,61,Two year,86.45
6352-TWCAU,Yes,Fiber optic,Yes,35,Month-to-month,86.45
5129-HHMZC,No,DSL,Yes,43,Two year,86.45
1334-PDUKM,No,Fiber optic,No,68,One year,86.45
6695-AMZUF,No,DSL,Yes,70,Two year,86.45
6339-TBELP,No,Fiber optic,No,71,Two year,86.4
8218-FFJDS,No,DSL,Yes,72,Two year,86.4
0880-FVFWF,No,Fiber optic,No,56,Month-to-month,86.4
7508-DQAKK,No,DSL,Yes,64,Two year,86.4
9134-WYRVP,No,Fiber optic,Yes,51,One year,86.35
8337-MSSXB,Yes,Fiber optic,No,14,Month-to-month,86.3
6986-IJDHX,Yes,Fiber optic,Yes,39,Month-to-month,86.3
5989-PGKJB,No,Fiber optic,No,16,Month-to-month,86.25
0292-WEGCH,No,DSL,Yes,54,Month-to-month,86.2
3540-RZJYU,Yes,Fiber optic,Yes,15,Month-to-month,86.2
5651-CRHKQ,No,Fiber optic,No,41,One year,86.2
2990-OGYTD,No,DSL,Yes,67,Two year,86.15
3023-GFLBR,Yes,Fiber optic,No,33,Month-to-month,86.15
7508-MYBOG,Yes,Fiber optic,Yes,14,Month-to-month,86.1
7460-ITWWP,No,Fiber optic,No,45,Month-to-month,86.1
3259-QMXUN,No,DSL,Yes,58,Two year,86.1
9435-JMLSX,No,DSL,Yes,71,Two year,86.1
5651-YLPRD,No,Fiber optic,Yes,32,Month-to-month,86.1
9073-ZZIAY,No,DSL,Yes,62,Two year,86.1
2716-GFZOR,No,Fiber optic,No,43,Month-to-month,86.1
8374-UULRV,No,DSL,Yes,72,Two year,86.05
3452-ABWRL,No,Fiber optic,Yes,47,Month-to-month,86.05
0682-USIXD,No,Fiber optic,Yes,21,Month-to-month,86.05
5433-KYGHE,No,Fiber optic,No,14,Month-to-month,86.0
9866-QEVEE,Yes,Fiber optic,No,19,Month-to-month,86.0
2960-NKRSO,No,Fiber optic,No,24,Month-to-month,85.95
3594-UVONA,Yes,DSL,Yes,35,One year,85.95
9339-FIIJL,No,DSL,Yes,72,Two year,85.95
6732-VAILE,No,DSL,Yes,70,Two year,85.95
5307-DZCVC,Yes,Fiber optic,Yes,32,Month-to-month,85.95
2876-GZYZC,No,Fiber optic,No,13,Month-to-month,85.95
2189-WWOEW,Yes,Fiber optic,No,15,Month-to-month,85.9
5201-USSQZ,No,Fiber optic,No,26,Month-to-month,85.9
7621-VPNET,No,Fiber optic,No,42,Month-to-month,85.9
5522-NYKPB,No,Fiber optic,Yes,25,Month-to-month,85.9
5485-ITNPC,No,DSL,Yes,66,Two year,85.9
6726-WEXXK,No,Fiber optic,No,27,One year,85.9
2226-ICFDO,No,DSL,Yes,72,Two year,85.9
9711-FJTBX,No,Fiber optic,No,56,One year,85.85
7951-VRDVK,No,DSL,Yes,36,One year,85.85
2860-RANUS,Yes,Fiber optic,No,20,Month-to-month,85.8
0689-DSXGL,No,Fiber optic,No,52,Month-to-month,85.8
0118-JPNOY,No,Fiber optic,Yes,26,Month-to-month,85.8
9885-AIBVB,No,Fiber optic,No,29,Month-to-month,85.8
6885-PKOAM,No,DSL,Yes,71,Two year,85.75
3982-DQLUS,No,Fiber optic,No,65,Month-to-month,85.75
5226-NOZFC,No,Fiber optic,Yes,26,Month-to-month,85.75
0869-PAPRP,No,Fiber optic,Yes,26,Month-to-month,85.7
